tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
4170,user_62172,True,Mon Oct 09 00:55:00 +0000 2017,hey @Delta my suitcase came off the belt in Atlanta completely damaged 😞,4171,
2041,Delta,False,Tue Oct 03 20:43:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,2040
2564,user_38834,True,Thu Oct 05 03:14:00 +0000 2017,@Delta u lost my luggage on flight DL3063. this is unacceptable,2565,
1082,user_65979,True,Sun Oct 01 12:47:00 +0000 2017,@Delta trying to pick seats for DL1720 but the app keeps erroring out,1083,
5056,user_57006,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
4332,user_72432,True,Mon Oct 09 10:22:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in SEA",4333,
1605,Delta,False,Mon Oct 02 19:17:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,1604
4348,user_84393,True,Mon Oct 09 11:18:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,4349,
2765,Delta,False,Thu Oct 05 14:57:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,2764
2736,user_32714,True,Thu Oct 05 13:16:00 +0000 2017,"@Delta where is my refund?? cancelled 2 days ago, still nothing. conf GKR777",2737,
1810,user_53020,True,Tue Oct 03 07:15:00 +0000 2017,"@Delta shoutout to the gate agent in ATL who helped rebook me, went above and beyond 🙏",1811,
3462,user_40907,True,Sat Oct 07 07:37:00 +0000 2017,@Delta I was charged twice for flight DL4919. want a refund ASAP,3463,
3005,Delta,False,Fri Oct 06 04:57:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,3004
4186,user_92893,True,Mon Oct 09 01:51:00 +0000 2017,@Delta booked an award ticket to New York but no miles were deducted?,4187,
3984,user_90968,True,Sun Oct 08 14:04:00 +0000 2017,"@Delta ruined my Atlanta trip, disorganized and rude staff everywhere",3985,
4890,user_56746,True,Tue Oct 10 18:55:00 +0000 2017,@Delta you lost my luggage on flight DL4806. this is unacceptable,4891,
1109,Delta,False,Sun Oct 01 14:21:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1108
4355,Delta,False,Mon Oct 09 11:42:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,4354
4549,Delta,False,Mon Oct 09 23:01:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,4548
3228,user_91876,True,Fri Oct 06 17:58:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in ORD was so rude,3229,
1715,Delta,False,Tue Oct 03 01:42:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1714
3411,Delta,False,Sat Oct 07 04:38:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3410
4367,Delta,False,Mon Oct 09 12:24:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,4366
2576,user_30841,True,Thu Oct 05 03:56:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,2577,
4159,Delta,False,Mon Oct 09 00:16:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,4158
1131,Delta,False,Sun Oct 01 15:38:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1130
1316,user_17955,True,Mon Oct 02 02:26:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in ORD",1317,
4483,Delta,False,Mon Oct 09 19:10:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,4482
4470,user_94973,True,Mon Oct 09 18:25:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in SEA was so rude,4471,
1458,user_39285,True,Mon Oct 02 10:43:00 +0000 2017,"@Delta my travel credit disappeared from my account, i had $350",1459,
1658,user_58947,True,Mon Oct 02 22:23:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,1659,
2363,Delta,False,Wed Oct 04 15:30:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,2362
2824,user_83876,True,Thu Oct 05 18:24:00 +0000 2017,@Delta you lost my luggage on flight DL715. this is unacecptable,2825,
4944,user_22821,True,Tue Oct 10 22:04:00 +0000 2017,"@Delta I hit 25000 MQMs, when does my medallion status upgrade?",4945,
2749,Delta,False,Thu Oct 05 14:01:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,2748
2645,Delta,False,Thu Oct 05 07:57:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,2644
3707,Delta,False,Sat Oct 07 21:54:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3706
3740,user_67408,True,Sat Oct 07 23:50:00 +0000 2017,@Delta weve been sitting on the tarmac at DTW for 4 hours whats going on,3741,
1219,Delta,False,Sun Oct 01 20:46:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1218
1084,user_41550,True,Sun Oct 01 12:54:00 +0000 2017,"@Delta where is my refund?? cancelled 7 days ago, still nothing. conf GKR777",1085,
4256,user_48845,True,Mon Oct 09 05:56:00 +0000 2017,@Delta my Detroit flight is showing delayed but the board says on time?? which is it,4257,
2934,user_82635,True,Fri Oct 06 00:49:00 +0000 2017,"@Delta why won't your app let me check in, it just spins forever",2935,
1972,user_43175,True,Tue Oct 03 16:42:00 +0000 2017,@Delta my flight DL2738 to Detroit got cancelled and no one told me. what now??,1973,
1204,user_17509,True,Sun Oct 01 19:54:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 3 days. file ref ABC123",1205,
3102,user_71955,True,Fri Oct 06 10:37:00 +0000 2017,@Delta my bag didn't show up at LGA baggage claim. where is it??,3103,
1738,user_14429,True,Tue Oct 03 03:03:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 10 days. file ref H7K2L0",1739,
4084,user_36190,True,Sun Oct 08 19:54:00 +0000 2017,@Delta check in says see agent but there's no agent at the JFK counter,4085,
4035,Delta,False,Sun Oct 08 17:02:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,4034
4333,Delta,False,Mon Oct 09 10:25:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4332
4163,Delta,False,Mon Oct 09 00:30:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,4162
3179,Delta,False,Fri Oct 06 15:06:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3178
4152,user_39136,True,Sun Oct 08 23:52:00 +0000 2017,@Delta how do i change the name spelling on my ticket to DTW,4153,
2230,user_82807,True,Wed Oct 04 07:45:00 +0000 2017,@Delta how much is a checked bag on a domestic flight to ATL?,2231,
4243,Delta,False,Mon Oct 09 05:10:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,4242
5059,user_27679,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
2445,Delta,False,Wed Oct 04 20:17:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,2444
4069,Delta,False,Sun Oct 08 19:01:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,4068
3363,Delta,False,Sat Oct 07 01:50:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3362
1286,user_13667,True,Mon Oct 02 00:41:00 +0000 2017,"@Delta I need to change my flight DL522 to an earlier one to LGA, how?",1287,
1533,Delta,False,Mon Oct 02 15:05:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,1532
4886,user_86189,True,Tue Oct 10 18:41:00 +0000 2017,@Delta you lost my luggage on flight DL4191. this is unacceptable,4887,
2297,Delta,False,Wed Oct 04 11:39:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,2296
3529,Delta,False,Sat Oct 07 11:31:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,3528
4404,user_64298,True,Mon Oct 09 14:34:00 +0000 2017,@Delta weve been sitting on the tarmac at MSP for 2 hours whats oging on,4405,
5068,user_57516,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
1692,user_25434,True,Tue Oct 03 00:22:00 +0000 2017,why is @Delta flight DL3373 delayed AGAIN. i've been waiting 4 hours,1693,
2480,user_87559,True,Wed Oct 04 22:20:00 +0000 2017,@Delta how do i change the name spelling on my ticket to SEA,2481,
1842,user_92679,True,Tue Oct 03 09:07:00 +0000 2017,@Delta I was charged twice for flight DL4688. want a refund ASAP,1843,
3031,Delta,False,Fri Oct 06 06:28:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,3030
1601,Delta,False,Mon Oct 02 19:03:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1600
4991,Delta,False,Wed Oct 11 00:48:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4990
3186,user_47515,True,Fri Oct 06 15:31:00 +0000 2017,@Delta what's the carry-on size limit for international?,3187,
4426,user_47377,True,Mon Oct 09 15:51:00 +0000 2017,@Delta my flight DL2309 to LGA got cancelled and no one told me. what now??,4427,
3914,user_90615,True,Sun Oct 08 09:59:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation DL55210,3915,
3331,Delta,False,Fri Oct 06 23:58:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3330
1369,Delta,False,Mon Oct 02 05:31:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1368
2768,user_53592,True,Thu Oct 05 15:08:00 +0000 2017,"@Delta where is my refund?? cancelled 5 days ago, still nothing. conf GKR777",2769,
3374,user_45881,True,Sat Oct 07 02:29:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,3375,
1053,Delta,False,Sun Oct 01 11:05:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1052
1352,user_38788,True,Mon Oct 02 04:32:00 +0000 2017,"@Delta huge thanks to the crew on DL1616 to SEA, they were amazing! ✈️",1353,
1883,Delta,False,Tue Oct 03 11:30:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,1882
1409,Delta,False,Mon Oct 02 07:51:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,1408
4340,user_61453,True,Mon Oct 09 10:50:00 +0000 2017,why is @Delta flight DL113 delayed AGAIN. i've been waiting 2 hours,4341,
3305,Delta,False,Fri Oct 06 22:27:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,3304
1590,user_22230,True,Mon Oct 02 18:25:00 +0000 2017,@Delta how much is a checked bag on a domestic flight to ATL?,1591,
3556,user_28352,True,Sat Oct 07 13:06:00 +0000 2017,@Delta how do I upgrade to comfort+ on my LGA flight?,3557,
4745,Delta,False,Tue Oct 10 10:27:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4744
2133,Delta,False,Wed Oct 04 02:05:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,2132
4751,Delta,False,Tue Oct 10 10:48:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4750
3205,Delta,False,Fri Oct 06 16:37:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,3204
2538,user_44589,True,Thu Oct 05 01:43:00 +0000 2017,"@Delta got double billed $30 on my card for seat selection, fix this",2539,
4675,Delta,False,Tue Oct 10 06:22:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4674
4856,user_16994,True,Tue Oct 10 16:56:00 +0000 2017,@Delta my flight DL658 to New York got cancelled nad no one told me. what now??,4857,
5079,user_45130,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
1595,Delta,False,Mon Oct 02 18:42:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,1594
4562,user_75519,True,Mon Oct 09 23:47:00 +0000 2017,"@Delta my travel credit disappeared from my account, i had $120",4563,
5027,user_96712,True,Sun Oct 01 08:00:00 +0000 2017,does anyone know a good pizza place near ATL,,
4199,Delta,False,Mon Oct 09 02:36:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4198
2435,Delta,False,Wed Oct 04 19:42:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2434
1703,Delta,False,Tue Oct 03 01:00:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,1702
